Partition;RecId;DefaultDimension;Seconds;TermRegStartRecID;TermRegStopRecID;Worker;WorkerPilot;AbsencePayQty;ActOprID;BreakTime;BreakTolerance;CorrStartDate;CorrStartTime;CorrStopDate;CorrStopTime;CostAbsence;CostBreak;CostFactor;CostFlexAdd;CostFlexSub;CostNormTime;CostOverTime;CostPayAdd;CostPayAddManual;ErrorCause;HourPrice;JobFinished;JobId;JobIDAbs;JobPayType;JobRef;JobRefType;JobType;JourRegType;Module;OnCallActivity;OprNum;PieceRatePayCostTypeMin;PieceRatePayMinRate;PieceRatePayRate;ProfileDate;ProjCategory;ProjEmplTransId;QtyError;QtyGood;QtyStartup;RouteJobType;SecondsOnReg;SecondsOnTrans;StampType;StampTypeSpec;StartDate;StartTime;StopDate;StopTime;SysErrorSpecification;SysQtyError;SysQtyGood;SysQtyStartup;TermStart;TermStop;TransId;Voucher;WorkflowStatus;WrkCtrId;WrkCtrIdPilot;dataAreaId;recVersion;
5.637.144.576;5.638.412.008;5.637.152.084;6552;5.638.516.483;5.638.516.484;5.637.184.327;5.637.145.365;0,00;405;0;0;14-03-2018;07:42:30;14-03-2018;09:51:42;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;313739;;Timepris;525485;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;14-03-2018;;;;;0,00;Proces;6.552;6.552;Job;Arbejdstid;14-03-2018;07:42:30;14-03-2018;09:51:42;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;5;;;1404;;dol;1;
5.637.144.576;5.638.413.002;5.637.149.835;36;5.638.518.581;5.638.518.582;5.637.145.370;0;0,00;405;0;0;15-03-2018;13:12:59;15-03-2018;13:13:35;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;313857;;Timepris;525493;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;15-03-2018;;;;;0,00;Proces;36;36;Job;Arbejdstid;15-03-2018;13:12:59;15-03-2018;13:13:35;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;11;;;1405;;dol;1;
5.637.144.576;5.638.413.000;5.637.149.835;12;5.638.518.577;5.638.518.579;5.637.145.370;0;0,00;405;0;0;15-03-2018;13:12:35;15-03-2018;13:12:59;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;313853;;Timepris;525493;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;15-03-2018;;;;;0,00;Proces;24;24;Job;Arbejdstid;15-03-2018;13:12:35;15-03-2018;13:12:59;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;10;;;1405;;dol;1;
5.637.144.576;5.638.413.001;5.637.149.835;12;5.638.518.578;5.638.518.580;5.637.145.370;0;0,00;405;0;0;15-03-2018;13:12:35;15-03-2018;13:12:59;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;313855;;Timepris;525493;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;15-03-2018;;;;;0,00;Proces;24;24;Job;Arbejdstid;15-03-2018;13:12:35;15-03-2018;13:12:59;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;10;;;1405;;dol;1;
5.637.144.576;5.638.412.998;5.637.149.835;1093;5.638.517.817;5.638.517.818;5.637.145.370;0;0,00;405;0;0;15-03-2018;12:44:58;15-03-2018;13:03:11;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;313853;;Timepris;525493;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;15-03-2018;;;;24,00;0,00;Proces;1.093;1.093;Job;Arbejdstid;15-03-2018;12:44:58;15-03-2018;13:03:11;;0,00;24,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;8;;;1405;;dol;1;
5.637.144.576;5.638.412.997;5.637.149.835;2195;5.638.517.806;5.638.517.816;5.637.145.370;0;0,00;405;0;0;15-03-2018;11:43:23;15-03-2018;12:44:58;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;313855;;Timepris;525493;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;15-03-2018;;;;24,00;0,00;Proces;2.195;2.195;Job;Arbejdstid;15-03-2018;11:43:23;15-03-2018;12:44:58;;0,00;24,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;7;;;1405;;dol;1;
5.637.144.576;5.638.412.996;5.637.149.835;1622;5.638.517.804;5.638.517.805;5.637.145.370;0;0,00;405;0;0;15-03-2018;11:16:21;15-03-2018;11:43:23;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;313857;;Timepris;525493;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;15-03-2018;;;;24,00;0,00;Proces;1.622;1.622;Job;Arbejdstid;15-03-2018;11:16:21;15-03-2018;11:43:23;;0,00;24,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;6;;;1405;;dol;1;
5.637.144.576;5.638.412.999;5.637.149.835;564;5.638.517.819;5.638.518.576;5.637.145.370;0;0,00;405;0;0;15-03-2018;13:03:11;15-03-2018;13:12:35;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;313851;;Timepris;525493;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;15-03-2018;;;;24,00;0,00;Proces;564;564;Job;Arbejdstid;15-03-2018;13:03:11;15-03-2018;13:12:35;;0,00;24,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;9;;;1405;;dol;1;
5.637.144.576;5.638.411.045;5.637.152.084;4501;5.638.514.665;5.638.514.694;5.637.145.370;0;0,00;405;0;0;13-03-2018;13:54:59;13-03-2018;15:10:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;313912;;Timepris;525501;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;13-03-2018;;;;48,00;0,00;Proces;4.501;4.501;Job;Arbejdstid;13-03-2018;13:54:59;13-03-2018;15:10:00;;0,00;48,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;7;;;1405;;dol;1;
5.637.144.576;5.638.412.984;5.637.152.084;4042;5.638.516.810;5.638.516.831;5.637.145.365;0;0,00;405;0;0;15-03-2018;10:08:45;15-03-2018;11:16:07;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314035;;Timepris;525513;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;15-03-2018;;;;49,00;0,00;Proces;4.042;4.042;Job;Arbejdstid;15-03-2018;10:08:45;15-03-2018;11:16:07;;0,00;49,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1404;;dol;1;
5.637.144.576;5.638.399.769;5.637.152.096;232;5.638.502.673;5.638.502.677;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:46:48;28-02-2018;19:58:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314088;;Timepris;525531;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;5,00;0,00;Proces;44;6.384;Job;Arbejdstid;28-02-2018;17:46:48;28-02-2018;17:47:32;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.399.765;5.637.152.096;37;5.638.502.663;5.638.502.668;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:14:56;28-02-2018;17:46:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314088;;Timepris;525531;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;;0,00;Proces;1.912;1.912;Job;Arbejdstid;28-02-2018;17:14:56;28-02-2018;17:46:48;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.399.766;5.637.152.096;37;5.638.502.664;5.638.502.669;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:14:56;28-02-2018;17:46:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314101;;Timepris;525532;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;;0,00;Proces;1.912;1.912;Job;Arbejdstid;28-02-2018;17:14:56;28-02-2018;17:46:48;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.399.770;5.637.152.096;232;5.638.502.674;5.638.502.678;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:46:48;28-02-2018;19:58:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314101;;Timepris;525532;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;5,00;0,00;Proces;44;6.384;Job;Arbejdstid;28-02-2018;17:46:48;28-02-2018;17:47:32;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.399.771;5.637.152.096;232;5.638.502.675;5.638.502.679;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:46:48;28-02-2018;19:58:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314114;;Timepris;525533;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;5,00;0,00;Proces;44;6.384;Job;Arbejdstid;28-02-2018;17:46:48;28-02-2018;17:47:32;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.399.767;5.637.152.096;37;5.638.502.665;5.638.502.670;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:14:56;28-02-2018;17:46:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314114;;Timepris;525533;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;;0,00;Proces;1.912;1.912;Job;Arbejdstid;28-02-2018;17:14:56;28-02-2018;17:46:48;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.399.768;5.637.152.096;37;5.638.502.666;5.638.502.671;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:14:56;28-02-2018;17:46:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314127;;Timepris;525534;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;;0,00;Proces;1.912;1.912;Job;Arbejdstid;28-02-2018;17:14:56;28-02-2018;17:46:48;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.399.772;5.637.152.096;232;5.638.502.676;5.638.502.680;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:46:48;28-02-2018;19:58:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314127;;Timepris;525534;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;28-02-2018;;;;5,00;0,00;Proces;44;6.384;Job;Arbejdstid;28-02-2018;17:46:48;28-02-2018;17:47:32;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.400.454;5.637.152.096;191;5.638.504.527;5.638.504.529;5.637.145.370;0;0,00;405;0;0;01-03-2018;12:56:26;01-03-2018;12:59:37;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314157;;Timepris;525543;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;01-03-2018;;;;5,00;0,00;Proces;191;191;Job;Arbejdstid;01-03-2018;12:56:26;01-03-2018;12:59:37;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;7;;;1405;;dol;1;
5.637.144.576;5.638.400.453;5.637.152.096;1635;5.638.504.514;5.638.504.526;5.637.145.370;0;0,00;405;0;0;01-03-2018;12:29:11;01-03-2018;12:56:26;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314172;;Timepris;525544;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;01-03-2018;;;;5,00;0,00;Proces;1.635;1.635;Job;Arbejdstid;01-03-2018;12:29:11;01-03-2018;12:56:26;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;6;;;1405;;dol;1;
5.637.144.576;5.638.400.452;5.637.152.096;347;5.638.504.512;5.638.504.513;5.637.145.370;0;0,00;405;0;0;01-03-2018;11:58:24;01-03-2018;12:29:11;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314187;;Timepris;525545;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;01-03-2018;;;;5,00;0,00;Proces;347;347;Job;Arbejdstid;01-03-2018;11:58:24;01-03-2018;12:29:11;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;5;;;1405;;dol;1;
5.637.144.576;5.638.400.451;5.637.152.096;269;5.638.504.504;5.638.504.511;5.637.145.370;0;0,00;405;0;0;01-03-2018;11:53:55;01-03-2018;11:58:24;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314202;;Timepris;525546;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;01-03-2018;;;;5,00;0,00;Proces;269;269;Job;Arbejdstid;01-03-2018;11:53:55;01-03-2018;11:58:24;;0,00;5,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1405;;dol;1;
5.637.144.576;5.638.413.753;5.637.149.832;3884;5.638.519.032;5.638.519.033;5.637.145.370;0;0,00;405;0;0;16-03-2018;15:00:20;16-03-2018;16:05:04;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;315090;;Timepris;525579;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;16-03-2018;;;;49,00;0,00;Proces;3.884;3.884;Job;Arbejdstid;16-03-2018;15:00:20;16-03-2018;16:05:04;;0,00;49,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1405;;dol;1;
5.637.144.576;5.638.395.505;5.637.149.832;8;5.638.499.453;5.638.499.454;5.637.144.598;0;0,00;405;0;0;23-02-2018;09:31:52;23-02-2018;09:32:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314290;;Timepris;525582;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;23-02-2018;;;;1,00;0,00;Proces;8;8;Job;Arbejdstid;23-02-2018;09:31:52;23-02-2018;09:32:00;;0,00;1,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.414.663;5.637.153.590;803;5.638.516.967;5.638.516.972;5.637.144.586;0;0,00;405;0;0;15-03-2018;21:57:41;15-03-2018;22:57:53;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314303;;Timepris;525584;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;15-03-2018;;;;56,00;0,00;Proces;3.612;3.612;Job;Arbejdstid;15-03-2018;21:57:41;15-03-2018;22:57:53;;0,00;56,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;7;;;1404;;dol;1;
5.637.144.576;5.638.399.363;5.637.149.832;338;5.638.503.867;5.638.503.869;5.637.145.370;0;0,00;405;0;0;28-02-2018;08:58:47;28-02-2018;09:24:25;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314293;;Timepris;525585;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;28-02-2018;;;;2,00;0,00;Proces;338;338;Job;Arbejdstid;28-02-2018;08:58:47;28-02-2018;09:24:25;;0,00;2,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.413.738;5.637.153.590;4403;5.638.517.021;5.638.517.042;5.637.145.365;0;0,00;405;0;0;16-03-2018;08:11:07;16-03-2018;09:44:30;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314359;;Timepris;525594;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;16-03-2018;;;;72,00;0,00;Proces;4.403;4.403;Job;Arbejdstid;16-03-2018;08:11:07;16-03-2018;09:44:30;;0,00;72,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;3;;;1404;;dol;1;
5.637.144.576;5.638.413.737;5.637.153.590;4180;5.638.517.000;5.638.517.020;5.637.145.365;0;0,00;405;0;0;16-03-2018;07:01:27;16-03-2018;08:11:07;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314391;;Timepris;525602;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;16-03-2018;;;;48,00;0,00;Proces;4.180;4.180;Job;Arbejdstid;16-03-2018;07:01:27;16-03-2018;08:11:07;;0,00;48,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;2;;;1404;;dol;1;
5.637.144.576;5.638.403.473;5.637.152.839;5942;5.638.508.918;5.638.508.975;5.637.144.586;0;0,00;405;0;0;06-03-2018;21:28:29;07-03-2018;00:29:16;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314725;;Timepris;525672;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;;0,00;Proces;9.647;9.647;Job;Arbejdstid;06-03-2018;21:28:29;07-03-2018;00:29:16;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;7;;;1404;;dol;1;
5.637.144.576;5.638.403.474;5.637.152.839;2779;5.638.508.977;5.638.508.978;5.637.144.586;0;0,00;405;0;0;07-03-2018;00:29:16;07-03-2018;02:01:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314725;;Timepris;525672;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;154,00;0,00;Proces;5;5.558;Job;Arbejdstid;07-03-2018;00:29:16;07-03-2018;00:29:21;;0,00;154,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1404;;dol;1;
5.637.144.576;5.638.411.262;5.637.149.835;651;5.638.517.582;5.638.517.583;5.637.144.586;0;0,00;405;0;0;14-03-2018;20:49:49;14-03-2018;21:27:32;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314734;;Timepris;525673;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;14-03-2018;;;;48,00;0,00;Proces;10;2.263;Job;Arbejdstid;14-03-2018;20:49:49;14-03-2018;20:49:59;;0,00;48,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;7;;;1405;;dol;1;
5.637.144.576;5.638.412.310;5.637.149.835;128;5.638.516.652;5.638.516.653;5.637.147.581;5.637.144.586;0,00;405;0;0;14-03-2018;19:37:48;14-03-2018;19:45:15;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314734;;Timepris;525673;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;14-03-2018;;;;;0,00;Proces;447;447;Job;Arbejdstid;14-03-2018;19:37:48;14-03-2018;19:45:15;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;5;;;1405;;dol;1;
5.637.144.576;5.638.411.261;5.637.149.835;1244;5.638.517.538;5.638.517.580;5.637.144.586;0;0,00;405;0;0;14-03-2018;19:37:48;14-03-2018;20:49:49;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314734;;Timepris;525673;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;14-03-2018;;;;;0,00;Proces;4.321;4.321;Job;Arbejdstid;14-03-2018;19:37:48;14-03-2018;20:49:49;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;6;;;1405;;dol;1;
5.637.144.576;5.638.411.043;5.637.149.835;4934;5.638.514.610;5.638.514.628;5.637.145.370;0;0,00;405;0;0;13-03-2018;07:46:13;13-03-2018;09:28:27;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314747;;Timepris;525674;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;13-03-2018;;;;48,00;0,00;Proces;4.934;4.934;Job;Arbejdstid;13-03-2018;07:46:13;13-03-2018;09:28:27;;0,00;48,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.396.173;0;48;5.638.501.613;5.638.501.614;5.637.145.375;5.637.149.827;0,00;405;0;0;26-02-2018;15:46:38;26-02-2018;15:48:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314852;;Timepris;525688;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;26-02-2018;;;;;0,00;Proces;96;96;Job;Arbejdstid;26-02-2018;15:46:38;26-02-2018;15:48:14;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.397.672;0;48;5.638.501.607;5.638.501.612;5.637.149.827;0;0,00;405;0;0;26-02-2018;15:46:38;26-02-2018;15:48:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314852;;Timepris;525688;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;26-02-2018;;;;;0,00;Proces;96;96;Job;Arbejdstid;26-02-2018;15:46:38;26-02-2018;15:48:14;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.397.978;0;3;5.638.503.633;5.638.503.636;5.637.149.827;0;0,00;405;0;0;27-02-2018;20:27:14;27-02-2018;20:27:21;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314852;;Timepris;525688;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;27-02-2018;;;;;0,00;Proces;7;7;Job;Arbejdstid;27-02-2018;20:27:14;27-02-2018;20:27:21;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1405;;dol;1;
5.637.144.576;5.638.397.979;0;1;5.638.503.634;5.638.503.637;5.637.149.827;0;0,00;405;0;0;27-02-2018;20:27:14;27-02-2018;20:27:21;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314854;;Timepris;525688;Proces;Forkalkulation;Proces;Produktion;;20;;0,00;0,00;27-02-2018;;;;;0,00;Proces;7;7;Job;Arbejdstid;27-02-2018;20:27:14;27-02-2018;20:27:21;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1405;;dol;1;
5.637.144.576;5.638.397.980;0;1;5.638.503.635;5.638.503.638;5.637.149.827;0;0,00;405;0;0;27-02-2018;20:27:14;27-02-2018;20:27:21;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314856;;Timepris;525688;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;27-02-2018;;;;;0,00;Proces;7;7;Job;Arbejdstid;27-02-2018;20:27:14;27-02-2018;20:27:21;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1405;;dol;1;
5.637.144.576;5.638.397.671;0;48;5.638.501.608;5.638.501.609;5.637.149.827;0;0,00;405;0;0;26-02-2018;15:46:38;26-02-2018;15:48:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314860;;Timepris;525689;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;26-02-2018;;;;;0,00;Proces;76;96;Job;Arbejdstid;26-02-2018;15:46:38;26-02-2018;15:47:54;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.396.172;0;48;5.638.501.610;5.638.501.611;5.637.145.375;5.637.149.827;0,00;405;0;0;26-02-2018;15:46:38;26-02-2018;15:48:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314860;;Timepris;525689;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;26-02-2018;;;;;0,00;Proces;76;96;Job;Arbejdstid;26-02-2018;15:46:38;26-02-2018;15:47:54;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.397.988;0;19;5.638.503.671;5.638.503.674;5.637.149.827;0;0,00;405;0;0;27-02-2018;21:58:06;27-02-2018;21:58:47;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314860;;Timepris;525689;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;27-02-2018;;;;12,00;0,00;Proces;41;41;Job;Arbejdstid;27-02-2018;21:58:06;27-02-2018;21:58:47;;0,00;12,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.397.989;0;10;5.638.503.672;5.638.503.675;5.637.149.827;0;0,00;405;0;0;27-02-2018;21:58:06;27-02-2018;21:58:47;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314862;;Timepris;525689;Proces;Forkalkulation;Proces;Produktion;;20;;0,00;0,00;27-02-2018;;;;;0,00;Proces;41;41;Job;Arbejdstid;27-02-2018;21:58:06;27-02-2018;21:58:47;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.397.990;0;11;5.638.503.673;5.638.503.676;5.637.149.827;0;0,00;405;0;0;27-02-2018;21:58:06;27-02-2018;21:58:47;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;314864;;Timepris;525689;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;27-02-2018;;;;;0,00;Proces;41;41;Job;Arbejdstid;27-02-2018;21:58:06;27-02-2018;21:58:47;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;14;;;1405;;dol;1;
5.637.144.576;5.638.397.985;0;1078;5.638.503.651;5.638.503.654;5.637.149.827;0;0,00;405;0;0;27-02-2018;20:43:56;27-02-2018;21:01:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314864;;Timepris;525689;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;27-02-2018;;;;12,00;0,00;Proces;1.078;1.078;Job;Arbejdstid;27-02-2018;20:43:56;27-02-2018;21:01:54;;0,00;12,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;11;;;1405;;dol;1;
5.637.144.576;5.638.397.986;0;992;5.638.503.655;5.638.503.658;5.637.149.827;0;0,00;405;0;0;27-02-2018;21:01:54;27-02-2018;21:18:26;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;314862;;Timepris;525689;Proces;Normal;Proces;Produktion;;20;;0,00;0,00;27-02-2018;;;;12,00;0,00;Proces;992;992;Job;Arbejdstid;27-02-2018;21:01:54;27-02-2018;21:18:26;;0,00;12,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;12;;;1405;;dol;1;
